,gene,logFC,AveExpr,P.Value,FDR
RAMP1,RAMP1,0.391312190208952,6.96036072141265,2.08443914803983e-14,5.57057529944372e-13
BTG2,BTG2,-0.391176626719429,9.14406876748287,1.00943091894633e-14,2.82640657304973e-13
C1orf115,C1orf115,-0.390101617086846,8.30372937400485,1.5967370492026e-14,4.35486294889549e-13
LRRC17,LRRC17,-0.390038680989327,7.68022721838731,1.9756696771171e-12,3.89088170291258e-11
FMO5,FMO5,-0.389712761593553,6.62633314664015,1.62411401986984e-16,5.62045932692406e-15
RAD51AP1,RAD51AP1,0.388842077089949,7.01545464235317,7.02835252796466e-28,6.71633627179895e-26
CSPP1,CSPP1,0.386038033980829,7.73611634017197,2.15333747881149e-55,7.147947094139e-53
C8orf59,C8orf59,0.385201934395072,9.57766027364989,5.39064880627447e-31,6.66643569042609e-29
MYC,MYC,0.385187629185618,8.87864660551859,8.42617914594035e-13,1.76998873849944e-11
SLC16A3,SLC16A3,0.385160353376265,9.03548581375443,1.26001968913085e-18,5.4431124516084e-17
OSGIN2,OSGIN2,0.381007714927175,6.99588996075859,2.25403997124114e-47,5.74393135297692e-45
DCDC5,DCDC5,-0.380923050300324,6.12978641546547,2.01589525767217e-15,6.14957745593149e-14
CD24,CD24,0.380664763597546,8.8909884320548,5.47710847003132e-07,4.5008629472948e-06
RAD54B,RAD54B,0.379533120822601,6.34149118254232,5.88980030493904e-79,3.62409468519517e-76
ESR1,ESR1,-0.37878669983449,9.57884985932857,0.000357648629911554,0.00167937238512124
KRT86,KRT86,0.378614380965396,6.67335481997463,2.83895287380284e-11,4.67195714939975e-10
SEC14L2,SEC14L2,-0.378177103700764,6.87269621231817,7.97395881824048e-12,1.42167514534679e-10
TMEM26,TMEM26,-0.376952107139728,6.75849196382823,1.99376956126213e-13,4.67027098342814e-12
MSRA,MSRA,-0.375923815296577,7.43040350151542,4.18250858038705e-46,1.00491739491433e-43
CEACAM6,CEACAM6,-0.375598907506723,8.62700899007553,0.0011879480601751,0.00491062652172659
PSAT1,PSAT1,0.373402991011197,6.4784065237217,2.1871362305191e-10,3.17291965632754e-09
TGFBR3,TGFBR3,-0.373301990238199,8.65001011651457,3.49881550336888e-09,4.17540764044418e-08
CENPN,CENPN,0.372942821980122,7.10983450982796,1.52966321908197e-22,9.59958798283579e-21
UGT2B28,UGT2B28,-0.372846157012394,6.34467677299053,6.81076949202588e-06,4.59417360280291e-05
COPS5,COPS5,0.372565233547825,10.3149941392142,2.04501372345807e-54,6.59914570725941e-52
ISG15,ISG15,0.372353475386883,9.65223037422514,2.34939381293169e-08,2.45426530487125e-07
STK32B,STK32B,-0.372326478371274,7.07282076971761,3.30917862243291e-11,5.39302056115875e-10
GRHL2,GRHL2,0.371493830860713,7.25327425613174,4.52905301896188e-40,8.92648043456018e-38
CIRBP,CIRBP,-0.371263333065488,11.1032959199123,7.68252633466645e-29,7.97200902962682e-27
DGAT1,DGAT1,0.370979225481351,7.6202031104763,1.2202692627114e-49,3.346190539096e-47
MGC40489,MGC40489,0.370747793760023,7.58523557831738,4.06340330543501e-29,4.34370926226756e-27
LOC642197,LOC642197,0.370603085423113,7.71895450417586,1.23680829524494e-41,2.53676420101133e-39
IMPA2,IMPA2,0.370473038915995,7.80457577366171,3.5659649532015e-17,1.32687557285203e-15
TSPAN7,TSPAN7,-0.369843092374248,6.92234749225838,1.76870150847476e-16,6.09573793112039e-15
CRABP1,CRABP1,0.369708510180414,6.61532015103215,9.44563686219835e-06,6.20882039498541e-05
UBR5,UBR5,0.369541740605658,7.72314786863122,3.1199431572143e-65,1.35706768914142e-62
THBS4,THBS4,-0.368109595873537,8.20594959143333,4.17167473308216e-07,3.50109814258805e-06
MRPS28,MRPS28,0.367795117190751,8.11889663187086,1.82591195051406e-33,2.72568678624667e-31
MAPT,MAPT,-0.367781762882433,8.20521211435619,2.07966101574217e-06,1.53813216373918e-05
CCNDBP1,CCNDBP1,-0.367767946187758,9.70879539979924,2.08586615381412e-26,1.80213120987748e-24
EFCAB4A,EFCAB4A,-0.366908309687039,9.82393213094354,2.77467218838048e-12,5.3516383767938e-11
MTSS1,MTSS1,0.366693746097074,8.73707354576783,7.1778559436816e-20,3.52949300098468e-18
RPL30,RPL30,0.366418479704625,12.8454224931145,2.32490323716912e-33,3.42998005071944e-31
TATDN1,TATDN1,0.366011550602353,6.65090882979359,7.79631844283238e-32,1.02976712919254e-29
ECE2,ECE2,0.365060227798314,7.28194690327271,4.39780255740223e-30,5.08934692285062e-28
C16orf75,C16orf75,0.365049954949015,7.79031981923408,2.48831737952623e-31,3.10768667577661e-29
PRAME,PRAME,0.364734224491547,6.12556704909497,4.57248548387911e-13,1.00395703905398e-11
OIP5,OIP5,0.364680816137721,7.05252369524478,1.77836284736357e-28,1.79458151653152e-26
HOXB5,HOXB5,-0.364507074409217,7.25076214636237,2.96832135877408e-07,2.54970416204129e-06
CXCL12,CXCL12,-0.364228445107194,9.22001544483276,2.81126895755749e-10,4.00919690566763e-09
CBS,CBS,0.363329121343179,7.03301524853974,7.95077096688238e-12,1.41954741650749e-10
HJURP,HJURP,0.363176438192427,6.6860365671787,8.42728823093587e-27,7.51249567102651e-25
ZNF706,ZNF706,0.3628126137428,7.67129435732298,3.3792475362354e-44,7.68032944541862e-42
GATA3,GATA3,-0.362597809767143,9.48437672105727,1.22287808451751e-06,9.48670612429514e-06
ZBTB16,ZBTB16,-0.361249983967083,6.60179366444912,1.10733298546409e-13,2.67584258211572e-12
MGC42367,MGC42367,-0.361061507612648,8.70096315691027,3.84607549878501e-21,2.17066650298318e-19
CIDEC,CIDEC,-0.35976187135662,6.82968203353419,1.20732898385755e-06,9.37184480146407e-06
JPH1,JPH1,0.35908493381257,6.24479225098651,7.71036230866079e-29,7.97200902962682e-27
PDLIM1,PDLIM1,-0.359044326626832,9.09127713629155,3.58185468283852e-16,1.18898723603487e-14
MRPL12,MRPL12,0.359030394133545,8.56577785211118,8.13700767931416e-41,1.61638133648612e-38
TFAP2C,TFAP2C,0.3585907439339,8.19609917718834,2.95358837685005e-17,1.11213623240557e-15
PABPC1,PABPC1,0.357911494254496,9.50824803855353,9.56166789569477e-17,3.3831943572593e-15
PODN,PODN,-0.357725441797157,8.9254494092668,1.70574658695673e-11,2.90957233913079e-10
EIF3H,EIF3H,0.356947589113838,11.0895828857966,3.57234578540429e-23,2.35924448885287e-21
ZNF395,ZNF395,-0.356675278849916,8.61332376084509,8.81433254544983e-28,8.29731274091822e-26
BNIPL,BNIPL,-0.356656582498375,8.81242483555716,9.76819874229552e-08,9.13388131470094e-07
NR4A2,NR4A2,-0.355954219983357,7.7011676250253,9.16450544660202e-12,1.61906262889969e-10
QDPR,QDPR,-0.355363455626348,9.51069087960231,4.10061028144115e-11,6.59338407776912e-10
ITM2A,ITM2A,-0.355207429875655,8.96168070480486,2.54297454170204e-09,3.11276864328283e-08
TMEM70,TMEM70,0.355099251177991,6.91096523646468,2.06648371204017e-54,6.59914570725941e-52
BMP4,BMP4,-0.354327578350595,7.6082387566435,5.66391371090445e-11,8.88062244242993e-10
AIF1L,AIF1L,0.354245784363921,6.88761225445862,3.39939640909397e-16,1.13139805552273e-14
KPNA2,KPNA2,0.354198454669536,7.0803348017044,9.35137080079428e-18,3.73876992967414e-16
LYPD6,LYPD6,-0.354004364889518,6.81771841455057,4.86171102688715e-12,8.98543925174425e-11
SLC22A17,SLC22A17,-0.353288563460516,8.39942032917797,1.22797481146134e-14,3.40432401577436e-13
SERHL,SERHL,-0.352975268042299,7.55660749565401,3.37891214878414e-05,0.000198794766066992
ZNF250,ZNF250,0.352652090728769,6.8045629398774,1.17171311507793e-91,1.28521645509505e-88
MAPK15,MAPK15,0.352244827923014,6.18622172832378,8.8096665587765e-30,9.92188696182203e-28
CCNF,CCNF,0.351852921163346,7.79276156507997,3.01707540081431e-28,2.96166452185772e-26
ALDH3B2,ALDH3B2,-0.350992307951026,9.36850115730987,2.88535949190879e-05,0.000172125441621837
EPHX2,EPHX2,-0.350962726778901,7.04898105239584,8.97913904585346e-23,5.72034646082806e-21
FEN1,FEN1,0.350723565099865,8.80231336703735,2.07288704955316e-26,1.79707197546829e-24
HSF1,HSF1,0.350573423803626,6.40209449239205,7.66841458775661e-59,2.76369661742748e-56
CHD7,CHD7,0.350543684434651,7.01786946456452,5.25372000371561e-30,6.02458401153352e-28
UBE2V2,UBE2V2,0.349590939381681,8.73517573168887,9.98170485530471e-32,1.30475880875455e-29
SEMA6A,SEMA6A,-0.349248091071977,7.23337763798322,2.23599034024755e-13,5.16571101682831e-12
PIK3R1,PIK3R1,-0.34909640947639,8.48140805403737,1.32621445732658e-25,1.05544915865725e-23
WDR51A,WDR51A,0.348411306705836,7.66647575620832,1.25948615946602e-32,1.78507397927016e-30
SNRPN,SNRPN,-0.348373859212841,8.30612645720297,2.39708439622103e-16,8.17211420917085e-15
PHF20L1,PHF20L1,0.347971500991872,8.0786694820754,1.83509725698812e-58,6.52053994356285e-56
HOXC13,HOXC13,0.347830764573556,6.66223783994292,3.19244153210139e-16,1.06674059565369e-14
LOC644743,LOC644743,0.347149434824549,10.2939415640174,7.38923841738692e-12,1.33059034114088e-10
ACACB,ACACB,-0.347055532896147,7.80856945428186,2.32504317786924e-15,7.02469332829763e-14
GPC4,GPC4,-0.347045972011232,7.68968137662299,1.86664068398745e-11,3.16263338990164e-10
AK5,AK5,-0.346127302488205,5.98854848360784,2.44256045770342e-20,1.27053433457612e-18
GLCE,GLCE,-0.345749338653135,7.94643876101265,2.58184503968015e-22,1.60036330862532e-20
PNPLA7,PNPLA7,-0.345536752077205,8.31647286248067,5.09240931043436e-14,1.2898725108799e-12
AKR1C3,AKR1C3,-0.34491248199683,8.40816779088845,4.06242248244942e-10,5.6528844118717e-09
GPT2,GPT2,0.344819130538065,8.10188580024494,1.77906788066912e-14,4.82605639715275e-13
TMEM119,TMEM119,-0.344698199594695,8.92936936333186,5.4808440425557e-12,1.00776164606719e-10
ART3,ART3,0.344599848683224,5.80220823081398,6.64860886759707e-11,1.02965687238637e-09
IQGAP2,IQGAP2,-0.344505205317915,7.22735172965763,4.04817133653164e-20,2.05901746931493e-18
EVL,EVL,-0.344191549734263,11.9946957389328,1.64952133735337e-11,2.82512724363549e-10
GLA,GLA,-0.343993704531933,9.29232757246373,4.72709108902115e-14,1.20338096865616e-12
WWP1,WWP1,0.343881226701155,9.9883412824646,1.05199693795606e-18,4.58372689995776e-17
LRP8,LRP8,0.343878852641525,6.27504448983891,2.89731581793452e-23,1.92351272249611e-21
CDC25B,CDC25B,0.343311094441438,8.52677595708278,1.38554366817687e-17,5.44462549233117e-16
FKBP4,FKBP4,0.343167999556513,8.63338762273818,1.63263919883807e-21,9.49037366550386e-20
BOLA2,BOLA2,0.342016002873031,7.93715120362592,2.21763057400764e-21,1.27731470596038e-19
KIF23,KIF23,0.341414068352941,6.51659136214604,4.17114109003465e-34,6.61821052952164e-32
RABEP1,RABEP1,-0.341338443534508,8.8539182521981,1.33728518006597e-14,3.68308193479303e-13
C18orf56,C18orf56,0.341220703308719,7.09902853991536,8.57219887114157e-19,3.74799710781905e-17
PLOD2,PLOD2,0.340927448107281,9.51201693519313,2.36558046852084e-13,5.44018815495385e-12
RHPN2,RHPN2,0.340595844292544,9.21372663244384,4.25492530152992e-14,1.09310850821789e-12
COL2A1,COL2A1,0.340591698531496,5.95419026831537,2.08830718429304e-11,3.51225424302299e-10
C4orf18,C4orf18,-0.340517438904526,8.27148975827526,9.06444596529533e-10,1.18917234951883e-08
SCD,SCD,0.34040581226124,10.843713049616,9.9295363952683e-11,1.50814174701884e-09
C14orf45,C14orf45,-0.339957028939432,7.38314757301796,1.56173301905583e-20,8.31210983222372e-19
PKIB,PKIB,-0.33964401167688,8.64517815701931,1.83338685757466e-07,1.63206364300965e-06
TSPAN1,TSPAN1,-0.339592566731509,7.13964983014756,2.36674509760994e-09,2.91117724634342e-08
BNIP3L,BNIP3L,-0.339526458004559,8.40975845101827,3.95707423036406e-28,3.82486853193963e-26
C4orf32,C4orf32,-0.33924764039797,7.21382044478456,7.19105518672161e-20,3.52949300098468e-18
FMOD,FMOD,-0.339217161265528,7.519009274472,3.68490903995726e-15,1.08728520771979e-13
MRPS30,MRPS30,-0.339213358709529,9.43039674900232,1.05026299963712e-07,9.78074380023817e-07
LRRC14,LRRC14,0.336977139553976,7.20325140226231,3.65865586337498e-46,8.87505481934845e-44
C16orf59,C16orf59,0.336912768216566,6.72524402596948,1.69832759458804e-32,2.38030047534818e-30
GLRB,GLRB,-0.336777595822239,6.88802516514045,1.29147150403133e-11,2.2485329954246e-10
C6orf129,C6orf129,0.335939018734227,8.64859384396505,9.77801055098234e-33,1.40158892147831e-30
C5orf4,C5orf4,-0.335789186036187,6.52853407824294,1.84660595089433e-17,7.10155105627472e-16
EGR1,EGR1,-0.335723217511869,9.16331289568,6.94291803426838e-09,7.91486381240501e-08
ZWINT,ZWINT,0.335491367145466,7.32614771913187,2.47961688287775e-23,1.65054814567915e-21
COL16A1,COL16A1,-0.335136822555062,8.65870972663698,9.43948223448424e-16,2.98420122570888e-14
KIAA1881,KIAA1881,-0.335022538544063,7.39078316463885,3.44327823080054e-06,2.45040968142838e-05
CDT1,CDT1,0.334879114694196,6.64201442830321,8.20139561796194e-22,4.91460353087753e-20
INTS8,INTS8,0.33483142265123,7.29923862312942,5.0740210012924e-26,4.21076979673042e-24
FAM64A,FAM64A,0.334637462087215,6.38992723371066,7.26364503783583e-28,6.91499007601971e-26
TXNIP,TXNIP,-0.334356442756056,9.99782506766904,1.44248775769692e-20,7.70997482016483e-19
CARTPT,CARTPT,-0.334306390084857,5.93441832338022,2.82480630590347e-06,2.03786712854826e-05
GLRX,GLRX,-0.334176895574379,8.64305710346845,1.79634293292369e-18,7.6588199106806e-17
FGD3,FGD3,-0.334006839518751,9.19524320096591,1.28869909600746e-08,1.41292050387119e-07
CPE,CPE,-0.333512203822057,7.98807718091797,4.56769137198786e-12,8.47930227612286e-11
CKS1B,CKS1B,0.33327061222408,9.90528150422936,2.3077674221063e-15,6.98502264704336e-14
IGJ,IGJ,-0.332521073707997,7.94452406457165,0.000246841545189909,0.00120497649033495
SERPINA1,SERPINA1,-0.33241800608169,8.89058986644688,1.54663193902878e-05,9.73513736472505e-05
ZCCHC24,ZCCHC24,-0.332059726043114,8.1582876202521,1.09483628847836e-21,6.43835195471612e-20
LOC730024,LOC730024,-0.332028134421944,6.95333715937147,1.57014019712592e-07,1.41976691373092e-06
Magmas,Magmas,0.331886858173519,9.27885342438655,9.52492455399381e-39,1.86275036161361e-36
ATP1B1,ATP1B1,-0.331806672557551,10.6150713730192,4.07324576966057e-10,5.66482052243643e-09
HOXA5,HOXA5,-0.331618270340593,7.34468251403707,7.97185838048311e-12,1.42167514534679e-10
SERPINA3,SERPINA3,-0.331357241350442,12.1657893509711,0.000124305061178746,0.000647676606704883
ANLN,ANLN,0.33116270052585,6.31131573202494,2.1612431590655e-29,2.36033949856729e-27
AZIN1,AZIN1,0.33098461496429,6.43369685021782,2.53829335816866e-19,1.16217903520652e-17
GPRC5C,GPRC5C,-0.330841391965577,8.33261428376189,6.46014207105724e-12,1.17333667508014e-10
ARSD,ARSD,-0.330569182384851,9.62075359323475,5.66272776721236e-20,2.81773759588232e-18
SH3BGRL,SH3BGRL,-0.330408288551061,10.2643621698735,2.18904842780605e-10,3.17386860555696e-09
NME5,NME5,-0.330233025502782,6.55484189898815,1.02231681021276e-15,3.20783687662284e-14
HBA2,HBA2,-0.329925129815911,9.14545879506711,1.15585048471887e-05,7.47303844912548e-05
KIF4A,KIF4A,0.329823321653718,6.26270054701701,1.71903144970526e-34,2.7622755040232e-32
FBLN1,FBLN1,-0.32965360071495,10.5857144619024,7.79068157143839e-10,1.03280774926037e-08
GSPT2,GSPT2,-0.329621872001499,7.04399023568442,9.86569471311251e-21,5.37563166787046e-19
TM4SF18,TM4SF18,-0.329621498023497,7.4307761870604,2.20335064198103e-12,4.30900232526336e-11
PRSS23,PRSS23,-0.329365899721012,8.66390041311231,2.14149515775765e-11,3.59691343807656e-10
LOC644844,LOC644844,-0.329313839854134,6.68277595772894,7.44874074797312e-06,4.98982558656043e-05
SFRP4,SFRP4,-0.32930519051649,8.76559675053051,2.04583030089446e-06,1.51488719785634e-05
CILP,CILP,-0.329216673634301,9.24022865992389,5.20938047242569e-06,3.58489499613626e-05
TFAP2B,TFAP2B,-0.328918327654147,7.17150864294503,3.51916430009553e-05,0.000206132985750662
TMEM84,TMEM84,-0.328656585079202,6.21781637269534,1.11521356797735e-19,5.31370172111626e-18
NTHL1,NTHL1,0.32789495744367,8.01637439824506,7.40598582660294e-28,6.99768578402767e-26
C6orf141,C6orf141,0.327461791438154,6.69815073329452,3.81621501894246e-10,5.33677785464969e-09
NTRK2,NTRK2,-0.327155525298179,6.23137168280152,7.69581534039679e-12,1.3789064588603e-10
STIP1,STIP1,0.326836760122472,9.36700032405157,1.87794052669118e-36,3.31305479771784e-34
SNURF,SNURF,-0.326527361849592,8.48378984091454,1.78295557890273e-14,4.83140744839506e-13
KCNMA1,KCNMA1,-0.326110459509593,7.70218619759741,1.93068089177535e-13,4.53934925794115e-12
C2orf40,C2orf40,-0.325911679539459,6.39131316634607,2.30255897417419e-08,2.40833158376727e-07
TUBA3D,TUBA3D,-0.325689382589343,6.39012439625463,6.759669355404e-06,4.56336469087857e-05
ZNF34,ZNF34,0.325404757611309,6.8497938166057,2.37385058296066e-76,1.33083338904292e-73
ARMC1,ARMC1,0.325218751743618,8.38005828419413,2.91960585073388e-43,6.29536892327472e-41
NFIX,NFIX,-0.325197607627274,10.1841034511291,6.87048235585164e-10,9.18540163611156e-09
STMN1,STMN1,0.324701338418714,7.96870165740552,2.88140454191515e-20,1.48654547614388e-18
PXMP3,PXMP3,0.324460135084332,8.73352135169387,2.20162227126377e-28,2.20406851823184e-26
CCL8,CCL8,0.324319465827901,8.23462201078948,2.34932511128791e-07,2.05550134738111e-06
LIMCH1,LIMCH1,-0.324135428066555,8.33609002102313,1.12086979160567e-12,2.30271197904135e-11
LOC389787,LOC389787,-0.32369813723191,10.7951723449644,9.44949432078422e-13,1.96207277962753e-11
HIST1H4C,HIST1H4C,0.323102001528591,12.4143954197087,6.20416224077494e-20,3.06899225510333e-18
POLQ,POLQ,0.323051431281483,6.62586990962073,9.15485244426309e-26,7.47438891468833e-24
PYCRL,PYCRL,0.322796614945571,5.87880364159815,6.0622394651775e-83,4.02468887440784e-80
CHGB,CHGB,-0.322523498484724,5.69287584379039,6.94442880431539e-06,4.67481286547954e-05
SVEP1,SVEP1,-0.322171770083314,7.88045442613828,3.40979434873572e-11,5.54267344264851e-10
SMOC2,SMOC2,-0.322170591040061,8.43398021891969,1.99917791788646e-10,2.91364878754706e-09
ME3,ME3,-0.321665573422408,7.01821222501126,1.79721792735172e-18,7.6588199106806e-17
DUSP6,DUSP6,-0.321380696042715,7.57540242870986,1.31381728559045e-17,5.17082409998065e-16
STEAP2,STEAP2,-0.320782559416382,7.13722536273432,3.23894240782237e-12,6.17626901470466e-11
CHRAC1,CHRAC1,0.319317924687109,6.67272974436678,4.78664217270692e-80,3.01893521832625e-77
TIMP4,TIMP4,-0.319246098093971,6.08127143232803,5.63421268236863e-16,1.83643304329194e-14
TMEM132A,TMEM132A,0.319098515692269,7.5797640893598,6.8620930532813e-14,1.70223091001161e-12
KIF5C,KIF5C,-0.319084847348484,7.52170721916764,7.57661029218505e-07,6.09316941189814e-06
PARP3,PARP3,-0.318791348111687,8.84396252092481,1.08220224927062e-28,1.10533596536838e-26
CCDC117,CCDC117,0.318777730036091,8.22797366578083,1.89196350208769e-18,8.04898064598116e-17
C1orf135,C1orf135,0.318673343750655,6.39130424343163,4.01066592071041e-29,4.30557786585882e-27
ESRRG,ESRRG,-0.318143699448866,6.34058851069533,6.34062355092386e-15,1.81361962520076e-13
EIF3E,EIF3E,0.318096134034985,12.3334071775035,8.48762769193779e-33,1.22357640806975e-30
SIK3,SIK3,-0.31803842787026,7.87713734196137,7.33566426091983e-28,6.95729842009344e-26
EFR3A,EFR3A,0.317874277493271,9.39120694196765,3.86292130865014e-48,1.01514352890235e-45
PRODH,PRODH,-0.317631184247956,6.74052754358118,3.6812456636561e-07,3.11645857727235e-06
EXT1,EXT1,0.317333339797578,7.61303897195583,4.67111004381555e-34,7.27424470280115e-32
AGR2,AGR2,-0.317240962047442,7.82195396224486,1.72360106333896e-05,0.000107604572199741
GSDMD,GSDMD,0.317102110622118,8.8781937659576,8.72424124204433e-29,8.94695764448351e-27
PDGFRL,PDGFRL,-0.317092147622964,8.66350784464308,1.54909921248717e-09,1.95991348709259e-08
FAM46C,FAM46C,-0.316656461370796,8.81792996542463,1.96265210441675e-10,2.86538120892511e-09
VGLL1,VGLL1,0.316586771217519,6.00232098257345,1.4838652359272e-09,1.88589179707665e-08
FUCA1,FUCA1,-0.316278376268335,9.40008374178858,2.82048409480332e-25,2.18267401054289e-23
GRP,GRP,-0.316168847015237,7.96276055272372,9.60654799179659e-06,6.30473446246213e-05
LSM4,LSM4,0.316126394756116,9.80146280334575,3.78427437832475e-38,7.23255106184672e-36
LRP2,LRP2,-0.315865899311833,6.51728833132463,4.99498698757735e-08,4.93590018498243e-07
BCYRN1,BCYRN1,0.315730311553251,10.0164525210365,1.68353539376151e-11,2.87752241963518e-10
ATP6V1H,ATP6V1H,0.315183535865821,8.60921887676864,1.89068568916134e-29,2.07383558983315e-27
ASTN2,ASTN2,-0.315099329092426,6.9018259155458,9.64061483725357e-17,3.40635057582959e-15
RNF19A,RNF19A,0.314169575396766,8.10667778861614,5.23609886038532e-24,3.62901928708244e-22
VGF,VGF,0.314141351799239,6.17049476982612,1.0756652091088e-10,1.62691138461611e-09
CAPN13,CAPN13,-0.31394267611269,8.04380069099968,9.84014879386923e-07,7.76500699942862e-06
MTBP,MTBP,0.31394119884042,5.90301119559859,6.20753424350297e-84,4.6059904086792e-81
CHTF18,CHTF18,0.313780260221112,7.05591646264215,3.9783448983054e-25,3.03219592430359e-23
CLDN5,CLDN5,-0.313660427653581,7.17288757037181,4.534542077615e-15,1.31946283199621e-13
