,gene,logFC,logCPM,LR,PValue,FDR
5339,PCNP,0.028026886695359,6.8803835112411,0.426146809157103,0.513885732706665,0.689996358271589
5340,ELAC2,-0.028016290272661,6.25245420955213,0.362241597944603,0.547263937401141,0.717567153461639
5341,ERLEC1,-0.0279759229606368,6.98556228420311,0.206980836821685,0.649144155443364,0.79056644249639
5342,PDZD8,-0.027924290245319,5.4031234845368,0.135219122543504,0.713080886166786,0.831484738118818
5343,RAB29,0.0279182581665983,5.31312564740466,0.13420425073349,0.714112143836057,0.832066980257395
5344,GDE1,-0.0279141866555654,6.45003554058193,0.39066788302398,0.531948542901208,0.705468849710229
5345,G3BP1,0.0279008183788273,7.35310813129185,0.332784891979941,0.564023825986719,0.72794934834616
5346,CALCOCO1,-0.0278951827275372,6.7946564930694,0.290868044547835,0.589664803225026,0.746264699388954
5347,GOT2,-0.0278617013708665,7.41916788822763,0.137514313279951,0.710764733320248,0.83017639282897
5348,NUDCD3,0.0278501673756576,6.93403446601715,0.544727041420003,0.460480262604973,0.645725011904823
5349,BAG6,0.0277642804740241,8.06534381522787,0.569137931232376,0.450601683012197,0.639323068164925
5350,FAU,-0.027763536225968,8.27643850736167,0.0707186390073957,0.790293302358248,0.879623922239546
5351,GBA,0.0277592346377064,5.58627637086019,0.144504466757326,0.703843401415491,0.82746306108485
5352,CLDN3,0.0277308473081001,8.29965932297585,0.052107627985265,0.819435604604181,0.8974154705717
5353,TRIP12,-0.0276899862427768,7.55865741975302,0.242749170584489,0.622227531932762,0.771648775636842
5354,TMC4,0.0276665763926105,7.46636978988873,0.176879262209866,0.674068984887039,0.807466403881315
5355,FNDC3B,-0.0276330774525342,5.93019141848581,0.114650590663246,0.734910380945051,0.845811453497892
5356,RNF38,-0.0275603654016021,5.63885703881352,0.207790927668782,0.648504389432559,0.79031542519171
5357,RIN2,-0.0275372044188419,5.72436661229923,0.0837897490500836,0.772225873390164,0.868563237426254
5358,LAMTOR3,-0.0275263543164992,5.88495487672964,0.429822980684548,0.512075821699878,0.688156876369445
5359,PRPF6,-0.0275244708696309,7.46306898975565,0.224170214156118,0.635880631152991,0.782285707653218
5360,ZNF609,-0.0274804528821616,6.25603958905306,0.164114152651962,0.685396619414846,0.814999362918794
5361,SLC9A3R2,-0.027475200366691,7.83205034926525,0.0849221382816836,0.770734683738457,0.867481475785268
5362,TNXB,-0.0274636656860256,4.27693518059281,0.0381729401073017,0.845096282492107,0.914565179973805
5363,ACO2,0.027452238317934,6.48012854899613,0.216410384932374,0.641788742883208,0.786683946779743
5364,TCTA,0.0273829846156339,6.27842599806962,0.250411181068102,0.616785700950731,0.767129451771875
5365,IGFBP3,0.0273235967991127,6.74171257392153,0.0428090007120545,0.836085331769303,0.908069071494624
5366,PGLS,0.0272991602842033,6.28370147597974,0.0758274372938104,0.78303366325539,0.875995285354724
5367,GABRG3,0.0272964471552062,4.29829637217814,0.0273674901808363,0.868604578317956,0.929035700262471
5368,DDX3Y,-0.0272147738245441,5.91276926073521,0.17500572248133,0.675700848697537,0.808161880657534
5369,HNRNPA3,0.0272139274889284,7.99294634988413,0.524261389642618,0.469029533589037,0.652099793986254
5370,WAPL,-0.0271735181127108,5.82421290169184,0.197832979194857,0.656475717968593,0.796210505507519
5371,RNF130,-0.0271613876287925,6.06069050189703,0.264171781060043,0.60726846262485,0.760503747671401
5372,SGSM2,-0.0271354693648714,6.47100327076128,0.125719940575379,0.722911695413598,0.839506027877299
5373,MZT2A,-0.0271290680750598,5.9721826743599,0.0541877689446437,0.815930174812587,0.896005253842311
5374,ZNF875,-0.0271164169182783,6.23753298835059,0.20146698071693,0.653539338034037,0.794481375185345
5375,OGA,0.0271129103826694,7.46263151009034,0.320926566336993,0.571051343917503,0.732904756550911
5376,SRSF5,-0.0270681841761101,8.11547041859261,0.172341128671178,0.678039499000479,0.809665933107495
5377,HIGD2A,-0.0270199536613894,5.60224123809706,0.088502211581897,0.766089989079796,0.864926932817084
5378,RPS6,-0.0268576624736571,11.4566877646731,0.0941754812036493,0.758934530657147,0.859246562396243
5379,NPC2,-0.0268142486651312,6.92924931632849,0.0825803171774169,0.77383062755933,0.869560439117898
5380,PDCD6IP,0.0268089647182445,7.38612497895266,0.329965840815817,0.565679202930803,0.728458246053049
5381,CYB5A,0.026785878775071,6.63377988147957,0.0877980712514841,0.766995340397411,0.865573273958604
5382,MED23,-0.0267135436271027,5.52172495158104,0.14538991823099,0.702980431604905,0.826950283991707
5383,IER3IP1,0.0266722531463827,5.48109685860111,0.164758914474191,0.684812362962644,0.8144755416291
5384,CGGBP1,-0.0266559963546583,6.53279413761666,0.330391677424757,0.565428545192395,0.728458246053049
5385,PRKCSH,0.0266298183645865,8.88570399638193,0.208063258516347,0.64828965554099,0.790249050208451
5386,ZDHHC12,0.0264636774604769,5.65951876342254,0.114601379050669,0.734965138671574,0.845811453497892
5387,TMEM138,-0.026453314767065,5.09085691030429,0.119624393401125,0.729442222687234,0.843177533226311
5388,CYLD,-0.0264082830641406,5.55453509390122,0.186424879100798,0.665908967548263,0.801730307860204
5389,ETFA,0.0263610015638297,6.43850037198267,0.193801132788337,0.659771619526706,0.798026488184535
5390,MPRIP,0.0263307588155405,6.92909905400098,0.219029884123131,0.639780094165946,0.785230296036941
5391,FBXO28,0.0262785467093308,5.73782903949275,0.186807002493708,0.665587515461247,0.801651796774018
5392,NRBP1,0.0262713905351542,6.69376049830629,0.476774751523294,0.48988686509881,0.67045599699062
5393,IGSF3,0.0262052055614958,5.20571107829222,0.0971626045649714,0.755261560856606,0.857810228049902
5394,SLC30A5,-0.0262035913774378,5.7810432460831,0.203061678992469,0.652260814377507,0.793535483488194
5395,CLSTN3,0.0261583597627014,5.37010203069394,0.0927021034333961,0.760769691733357,0.860628450763988
5396,KIAA0040,0.0261372387219465,5.16215611320848,0.0671238581738294,0.795571413628855,0.88354461041458
5397,TSPAN5,0.0261254972552567,4.15158591662629,0.0621964343400805,0.803057472479562,0.888075398604563
5398,AFF1,-0.026125068292781,7.0607153704019,0.106965137985753,0.743626095797197,0.851549868485187
5399,RUNDC1,-0.0260803084704044,5.91731690851108,0.229795382714826,0.631675590630728,0.778950368659137
5400,SMS,-0.0260419617256584,9.04063217482175,0.0226222574426629,0.88044354041641,0.934985613100047
5401,XIAP,-0.0259934927664678,6.36087894860106,0.240340106609381,0.623960579726678,0.77278728173987
5402,SDF4,-0.0259326588158465,7.78324381199365,0.220986897595822,0.638288978638661,0.783707641158183
5403,TUG1,0.0258627171319034,6.94917660872596,0.316338828421578,0.573816227126337,0.734376791394864
5404,PELP1,-0.0258626345095807,6.57099697433921,0.142169829711577,0.706133365977428,0.828110323040453
5405,MPEG1,0.0258184287617085,4.28519892302581,0.0320513991014195,0.857914895181432,0.922966557625553
5406,RNF7,-0.0257763012011227,5.81241709572578,0.190328017747845,0.662643751341597,0.799645506681653
5407,MAPK10,-0.0257716828707571,5.69001436479389,0.0466800189963124,0.8289444142955,0.902925518884288
5408,NDUFA8,0.0257051751957039,6.04552194829681,0.139294339934281,0.708983543982669,0.829024487890032
5409,ALKBH5,-0.025673864819806,6.95233273549179,0.449114773941062,0.502755634115626,0.681486569034115
5410,GANAB,-0.0256621665779637,9.11767682825395,0.254400662415776,0.613993340241437,0.76529010555591
5411,TXNL1,-0.0256481125304273,6.37855070394706,0.235856588937963,0.627214853070606,0.775715993699514
5412,ASXL2,0.0256310657020395,5.20646866097298,0.0847805577403733,0.77092053224053,0.867481475785268
5413,RPS28,0.0256277863044887,9.05882502130561,0.0498467778072609,0.823330106498094,0.900212711880902
5414,SLC35F2,0.0255332474265693,6.48622972812995,0.0746960088792434,0.784618229572883,0.876623677821551
5415,BRMS1,-0.0254953414336376,5.7931175575272,0.087504705203969,0.767373702317093,0.865595322768713
5416,DYNLT1,0.0254424299722062,6.33802004526528,0.174393197224333,0.676236587334219,0.808408927579329
5417,ZNHIT1,-0.0254145278153186,6.6062988258312,0.060309690875556,0.806007129379688,0.889764750975425
5418,KANSL3,0.0254058141791269,6.05434130243056,0.400708541596316,0.526723563218896,0.70121475214056
5419,RANBP3L,-0.0253102290176363,4.77745705072656,0.0533205849038154,0.817382775767529,0.896413645705692
5420,ACAA1,-0.0252787771074566,6.54462292735467,0.144067516573045,0.704270372771407,0.82746306108485
5421,PPARD,-0.0252572060414865,5.73056127436736,0.274147196060937,0.600563267973771,0.756081361712653
5422,PIM3,-0.0252438697538631,7.14736717494892,0.0977436498794191,0.754554330299484,0.857784601141691
5423,UBE2J1,-0.0252292986470171,7.54191317611576,0.137216482100371,0.711064037723728,0.830305352145128
5424,COPE,0.0252001909049262,7.04708366922309,0.0707782581673655,0.790206989671086,0.879623922239546
5425,ACTR3,-0.0249895655067846,7.2411515890319,0.246301781631701,0.619691229562444,0.769632398446251
5426,CBLN2,0.0249819738953256,1.4047433556506,0.00606157961385634,0.937942483159278,0.965632843746412
5427,MRPL18,0.0249656404564249,5.84032226664727,0.197503875700306,0.656743234605132,0.796210505507519
5428,USP9Y,0.0249462878558083,6.53591134826422,0.0508489080867776,0.821592639825722,0.898898664522481
5429,REPS1,0.0247837012305611,5.58562830717438,0.268584386307566,0.604282962418233,0.759259886273368
5430,DSC2,-0.024761468801736,6.75434196958162,0.0519649822106203,0.819678666184636,0.8974154705717
5431,GGA1,0.0247278798538807,6.38608980203924,0.210341014424159,0.646500251639824,0.789143986443695
5432,EIF2AK4,0.0247240238972042,6.78883738732624,0.160213073124794,0.688960421317322,0.817479192315454
5433,RAC1,0.0246960207761372,8.15460770379959,0.301747053711381,0.582789242371533,0.740709382392582
5434,MTCH1,-0.0246512346290037,8.04459231191889,0.365329880214119,0.545560954028219,0.716535451165946
5435,COL4A2,-0.0246416400781267,8.22356309793668,0.0441113273956262,0.833646624807485,0.906049493038115
5436,KAT7,-0.0245784219841955,5.69184068313125,0.241785547052643,0.622919462593661,0.77226215126779
5437,TMED5,-0.0245498491696878,6.25156707425684,0.116755836880145,0.73258003457685,0.844457315095297
5438,ARPP19,-0.0245372696912991,6.82279856167774,0.298352620223341,0.584917027718944,0.742810197369075
5439,ARPC5,0.0245229611349624,6.86138806663101,0.268376662216156,0.604422805422351,0.759259886273368
5440,ICMT,-0.0245205533246376,6.70517394355775,0.435607369968125,0.509250246400783,0.686125708350955
5441,FLII,0.0244564807701453,7.21741864678122,0.343023134931968,0.558089387408738,0.72472168162765
5442,RPS15,0.0244134811443117,9.26218584624493,0.0467187683976817,0.828874530126147,0.902925518884288
5443,RYBP,-0.0243889870899014,6.5439494737553,0.175535987151932,0.675237947330124,0.808161880657534
5444,YPEL5,-0.0243803603794696,7.07362489222812,0.350384161064937,0.553895746343159,0.721952675955513
5445,MRPS15,0.024367539764486,6.05307360960038,0.106459694244847,0.744211294605077,0.851992497228002
5446,AQP3,-0.0243302349256136,7.24399700822196,0.0381731069205671,0.845095948317687,0.914565179973805
5447,CDC37,0.0242764491622995,7.37606549570949,0.156266579467967,0.692617309134302,0.819491512146752
5448,HEXD,0.0242106915149425,5.5875707781143,0.0468786361101365,0.828586530531947,0.902925518884288
5449,MESP1,0.0241860271541114,6.13365707251597,0.0153585004147772,0.901371161034536,0.946588769953601
5450,PASK,-0.024178385267818,4.94871740787948,0.0541721680495471,0.815956198880212,0.896005253842311
5451,KAT6A,-0.0241542980237356,5.98572698273343,0.0691298359878942,0.792607975874803,0.881818653102532
5452,TMEM205,0.0241176381107908,5.58988806013364,0.0484601577528565,0.825764709120203,0.901620227991514
5453,TMEM43,0.0240869470696533,6.10898024234388,0.276092959586833,0.599273539655178,0.755082461674826
5454,CALCOCO2,0.0240809434786483,6.71557753585958,0.462494321820202,0.496460550035722,0.675779817553435
5455,KIAA0232,-0.024066854159081,6.18250065606657,0.210927817341656,0.646041160296944,0.789045391367944
5456,TMBIM6,0.023996564267031,10.2803195088687,0.249868945035644,0.6171673723906,0.767129451771875
5457,NME4,-0.0239812074577218,8.21049490059791,0.0910912275659257,0.762794442606148,0.862436750581228
5458,EXT2,0.0239754533209753,6.75383277579296,0.335348383908467,0.562526608726364,0.727216733636541
5459,GCNT1,-0.0239319691678084,6.72953008250441,0.0232255481168977,0.878872005328158,0.93416285114821
5460,ATP2A2,0.0238898197785541,8.11460674239402,0.102949057227534,0.748318947059904,0.854320502759341
5461,ZC3H7B,0.0238809772586477,7.46588372167344,0.194894007446692,0.658874212810611,0.797642995844829
5462,SPIN1,0.0237519197592032,6.768354935845,0.168564936642895,0.681390355638869,0.811314834487613
5463,PSMB2,0.0236190689068622,6.63628429898352,0.307557176894363,0.579183082034272,0.737948286139572
5464,NECAP2,-0.0236184495902076,6.00500423058513,0.330375667315536,0.565437965241561,0.728458246053049
5465,C9orf78,-0.0235920216010949,6.26032817706865,0.214364914330645,0.643367529710295,0.787590042685884
5466,ETNK1,-0.023590516741019,5.99875719606495,0.139701186863931,0.708578253823392,0.829024487890032
5467,HS1BP3,0.0235753766126779,6.00608221743339,0.276530501890647,0.59898431842793,0.755005012168323
5468,NSFL1C,0.0235571028090853,6.37870293412271,0.34113444712608,0.559175128379551,0.72472168162765
5469,ZNF737,0.0235017348550794,4.9393044318355,0.0549474339425728,0.814667712929322,0.895061611904963
5470,TXNL4A,0.0234838220500608,5.93445899039773,0.0952531854383665,0.757602124229678,0.858908586936962
5471,TAB2,-0.0234502830835369,6.86257180729998,0.153724294579092,0.695001395871738,0.821114753393026
5472,JADE2,0.0234489726026811,5.33149357949323,0.0901158832798501,0.764029885710387,0.863204577957257
5473,RPL35A,0.0234446713315626,9.65252574121921,0.073238874756214,0.786678067286951,0.877926435689179
5474,C6orf132,-0.0234240857226654,6.06067604661432,0.139104819314866,0.709172569656149,0.829090577043821
5475,ARFGEF2,0.0234041780489184,6.3298203786975,0.0809012162540057,0.776079805330355,0.87055061705845
5476,MTOR,-0.0233580869549792,6.78058472600875,0.082350761401301,0.774136651205968,0.869560439117898
5477,SBNO1,-0.0233511272114126,5.75422029564913,0.152014001176042,0.696618088788288,0.82240365689591
5478,ARPC2,-0.0233341740501676,7.30754385558954,0.312470408158958,0.576168185951449,0.736182221665963
5479,SMURF2,0.0233275969774162,5.51250183166862,0.157429901369653,0.691533851802014,0.818973736015982
5480,PAK1,0.0233090990368188,5.34605512704789,0.0654650121139184,0.798057927271902,0.88478954255499
5481,CHST9,0.0233062287532145,2.82474118699634,0.0103488526571027,0.918971536250817,0.956622210676119
5482,CHD3,-0.0232872371911352,8.3843776001651,0.152328353381449,0.696320156967989,0.82220706211525
5483,HACD3,0.0232481358859688,7.1079612317509,0.0905591834912229,0.763467469679254,0.862900281391455
5484,ALDH7A1,-0.0232182501563882,7.11140118848012,0.0751026960257946,0.784047188016771,0.876502278974618
5485,TBC1D5,0.0231985592489999,5.97601499004965,0.163576925319717,0.685884453803442,0.815195343914593
5486,PROSER1,0.0231738887540632,5.41058670967103,0.0996551045342358,0.752243915255062,0.856465368973772
5487,ACSS1,0.0230792148104219,7.43147337213823,0.1130110894224,0.736741754056474,0.846921395394334
5488,ANKFY1,-0.0230738359066852,5.72920651998255,0.0664394088844915,0.796593347673536,0.883895119062478
5489,VPS4A,-0.0230613990792723,5.96529211308115,0.0965888949955342,0.755962142619424,0.857810228049902
5490,SYPL1,0.0230057998700404,7.24962390876802,0.217059690749579,0.641289477422557,0.786465750731662
5491,SLC39A7,0.0229968983064948,8.71388153754938,0.122144711642591,0.726719918183312,0.841143457426124
5492,CREB1,-0.0229744139053322,5.65656007114015,0.183097807886213,0.668724439363169,0.803728163099375
5493,CELSR2,0.022962920269084,4.92988705466913,0.0613943450990746,0.804305540927885,0.888697789199081
5494,ZNF444,-0.0229284617180654,5.83729458001887,0.072303947454202,0.788011305496249,0.879134325071431
5495,APOL6,-0.022905090410758,5.99003973276657,0.0397036604146024,0.842061108431328,0.912658298190684
5496,CAPRIN1,0.022893025330909,8.05042284760348,0.17976439702079,0.67157579222264,0.806071308639374
5497,BCAP31,0.0228035903310684,8.3503505533474,0.118448471736826,0.730723377194476,0.843924456616241
5498,TMEM167B,-0.022784879631517,6.29030934238163,0.335032629043212,0.562710613285382,0.727233863446651
5499,PHF3,-0.0227837728439542,6.56921395776849,0.122423789645836,0.72642041820262,0.841143457426124
5500,PUM2,0.0227371346317178,7.42668464829148,0.262534719073528,0.608384092268966,0.761027442088549
5501,TDRP,-0.0226981039202435,5.1970511069571,0.0835579063162299,0.772532520804011,0.868595863912074
5502,EML3,-0.0226622190426745,5.66597608080697,0.139438763876058,0.708839595551494,0.829024487890032
5503,ACP5,0.0226595642928374,5.26431384425245,0.01620863498772,0.898692562674476,0.945819251519988
5504,ZDHHC3,0.0226334099480434,6.18279222230772,0.231468673204574,0.630436961390915,0.778036305211628
5505,SIK2,-0.022616992977098,5.99981491312528,0.13129954358493,0.717088414709126,0.834912953262933
5506,LONRF1,-0.0225057679623547,4.85439610470825,0.0720186783769918,0.788419947629384,0.879134325071431
5507,TRIM26,0.0225007675941094,6.44380122409263,0.333256290684517,0.563747928059067,0.72794934834616
5508,ASH2L,-0.0224544476398335,5.56983046264948,0.149515095448635,0.698999181735899,0.823815761936621
5509,IQSEC1,0.0224444970246742,6.88816409610401,0.237076411702276,0.626325704438979,0.775132647895779
5510,TACSTD2,-0.0223876641888029,9.09146326588005,0.0773263434062414,0.780953905998332,0.874763442504756
5511,LTBR,0.0223760054161709,7.40910699648397,0.148772428518328,0.699711240475303,0.824189237886666
5512,SYNCRIP,0.0223739273772032,7.0762951159193,0.143994229135785,0.704342059027954,0.82746306108485
5513,SETD7,0.0223694689681622,7.61242400870343,0.0891137624436169,0.765306860796339,0.864354698195432
5514,KIDINS220,0.0223601165020329,6.54957956356981,0.0966246409908535,0.755918425071743,0.857810228049902
5515,SON,-0.022317895186474,7.90992599175449,0.135476774207802,0.712819774185723,0.831425043193355
5516,KIAA1191,0.022201617562534,6.81990363892836,0.304576809648665,0.58102729718533,0.739220780497888
5517,CTDSPL,-0.0221948746581233,6.4425185745764,0.111912291337376,0.737977434884733,0.847718892982151
5518,TMEM87A,0.022167038177281,7.50450365473671,0.114948281206864,0.734579419849302,0.845811453497892
5519,HMGCL,-0.022149716074707,6.08256479443755,0.125382744891681,0.723268243714054,0.839764223588576
5520,NDUFA10,0.0221345750851003,6.73626439239985,0.185841324659577,0.66640062372432,0.802013599277374
5521,TTC12,-0.022068073419542,4.82860615880243,0.082324791747908,0.774171300726703,0.869560439117898
5522,MYO9B,0.0220353057053189,6.18050411453836,0.213453997645615,0.64407356135696,0.788026647127591
5523,PHIP,-0.0220312247194885,5.91394411557581,0.0900209084667267,0.764150576523134,0.863204577957257
5524,RPN2,-0.0220263511855467,8.95538327050922,0.109251624724266,0.74099776414107,0.850251789882757
5525,CNP,-0.0220231923133135,7.42678645244964,0.17158310486542,0.678708667851399,0.809816959333754
5526,SDHB,0.0220069356110313,5.92612886211051,0.2220223124109,0.637503319272693,0.783187331516673
5527,NCSTN,-0.0219785590530619,7.20359074918029,0.156236866370477,0.692645043354307,0.819491512146752
5528,BCL2,-0.0219229706166227,4.76792031117409,0.0291839905798952,0.864354903729714,0.927343729875999
5529,HECTD1,-0.0219150623143197,7.02837795311203,0.113120050136843,0.736619584511235,0.846921395394334
5530,TMX2,-0.0218804954241368,6.50944885729021,0.230909272053566,0.630850435109095,0.778393053140921
5531,TIA1,0.0218780174058894,6.16288541532588,0.0660300371384892,0.797207255151566,0.884419467284281
5532,LTA4H,-0.0218709867868702,6.49980423885902,0.175261644630211,0.675477335415925,0.808161880657534
5533,SLC38A10,0.0218156483231525,7.73931101073724,0.106396163024726,0.744284959221393,0.851992497228002
5534,DDRGK1,0.0218019100614962,6.45325291940956,0.085262364778373,0.770288764845039,0.867451954905787
5535,DNAJC7,0.0217550377872991,5.90028152792206,0.26322230145206,0.607914982983489,0.760744809705538
5536,NFIX,0.0217441658128906,8.69233777299402,0.112032596479139,0.737841814745453,0.847718735744087
5537,PRR15L,0.0217423533552426,6.13062658221122,0.0586687483300352,0.808612545729373,0.891614198177967
5538,DDAH2,-0.0217235325349093,6.79120931173324,0.0698800833582141,0.791511458552822,0.880755325656234
5539,NUMB,0.0217094926597406,5.96892927959116,0.26620254596844,0.605890587812288,0.76017410817902
5540,PRMT1,0.0216860696432146,6.99563869754314,0.131984087777312,0.716383673984753,0.83424765459196
5541,GADD45G,0.0216575884937235,6.86943092521799,0.0159439253471874,0.899518790544932,0.945930936544477
5542,CD74,0.0216499889428064,9.93404737177687,0.0312629069954937,0.859655121869244,0.92436193461692
5543,RAP1GAP,0.021648217274251,7.43552357063458,0.040184484351812,0.841120306390117,0.911954558496441
5544,ZNF587B,0.0215736821217637,4.3583447249702,0.0853048798880991,0.770233110195638,0.867451954905787
5545,CDC73,-0.0215145658506761,6.10777036368296,0.115031808042659,0.734486643728223,0.845811453497892
5546,CLASP1,-0.0215140440848217,5.92363393371629,0.130759207972346,0.717646161277265,0.834940875996997
5547,GLTP,0.0215096353827399,6.25681686586482,0.194342033836449,0.659327085585657,0.797642995844829
5548,MFSD4B,-0.0214726613257827,3.73523066592538,0.0561102104360316,0.812753036788067,0.894366517523131
5549,PTPN11,0.0214325284221992,6.79208757415638,0.102677560128882,0.748639814068957,0.854320502759341
5550,PPA2,0.0214269496426083,6.39754037815467,0.136631239919041,0.711653252665076,0.830593994017045
5551,CCN3,-0.0214075129497062,5.263972735915,0.0143337182605592,0.904702177964339,0.948671279960259
5552,CD2BP2,0.0214058861737474,6.39630141287915,0.143411366976068,0.704912931228454,0.827646248996738
5553,ELMO2,-0.0214026529884672,6.06842153859006,0.149751562728397,0.698772886961662,0.823815761936621
5554,FARP1,0.0213926835783203,6.9869730668708,0.0813191595524358,0.775517622917638,0.870393156607307
5555,VPS29,0.0213604158716945,5.68002741490417,0.216874886172604,0.641431485098995,0.786485753922088
5556,SF1,0.0213571178006081,8.10970336156202,0.322498815901668,0.570109803790334,0.732179195877693
5557,PPP6C,0.0213066225694544,6.30939184587134,0.343938742987973,0.557564480203334,0.724544330764748
5558,AHCYL1,-0.0212389759526217,7.21108977965498,0.23151266117759,0.630404474383066,0.778036305211628
5559,CTNNB1,-0.0212212810524928,8.67679966031739,0.193427786446591,0.660078882538889,0.79824382838149
5560,DNAJC21,0.0211598033997271,5.95953133772365,0.20550817080175,0.650311068534123,0.791325623457411
5561,ELL2,0.0211309084237199,7.43943199120173,0.0486505695913024,0.825428242520862,0.901526045019262
5562,TMED2,0.0211173519550825,8.76585341863794,0.158197509393176,0.69082147665472,0.81864961731602
5563,PRKCI,0.0210888473190626,6.26655044595114,0.108398917007719,0.741974360656244,0.850510755194357
5564,LDB1,-0.0210404499914294,6.70602478369099,0.175305395135979,0.675439144482849,0.808161880657534
5565,TRPM7,-0.0210348629513882,5.40196913911041,0.0801923988508975,0.777036847037654,0.871155626574915
5566,PBRM1,0.0209900231812399,6.10102610729992,0.113011854884007,0.736740895572716,0.846921395394334
5567,RNF216,0.0209090538279057,5.88673760455566,0.261975540711546,0.608766168941918,0.76135317191077
5568,PYM1,-0.0209074209289969,5.90885382944623,0.0749213230853911,0.78430165333061,0.876623677821551
5569,PRMT6,0.0209008001781761,5.27569244109573,0.0751955007193033,0.783917111253468,0.876502278974618
5570,PITPNA,-0.0208885683966428,7.31134507636162,0.167495232022134,0.682347535962841,0.812145431333365
5571,PPDPF,0.0208755386658749,8.88349473570761,0.0488148444698027,0.825138515541404,0.901500208091944
5572,RAC2,-0.0208480816810703,3.90191895014988,0.0208660385221719,0.88514449140841,0.937273495133259
5573,WWC1,0.0208279117609064,7.13138967633103,0.0847300958990331,0.770986812664516,0.867481475785268
5574,SMO,0.0208273660780801,5.74615552496201,0.130980260696845,0.717417828442751,0.834940875996997
5575,IDH2,0.0208272932127077,7.94091335788969,0.0821810175418705,0.774363235858227,0.869560439117898
5576,ALDH6A1,-0.0208064856950463,7.01668880695878,0.0622473911563475,0.802978472065827,0.888075398604563
5577,FKBP9,0.0207886855842708,6.40156074065271,0.116638980187417,0.732708768363811,0.844457315095297
5578,DUSP16,0.0207618318253786,6.964421186489,0.0815895802681439,0.775154707519079,0.87029302080511
5579,LAP3,-0.0207592155122491,6.27584516321787,0.140695577352119,0.707590491207051,0.828634419517597
5580,YTHDC1,-0.0207576877008575,6.49341829181479,0.314644867158506,0.574843797967515,0.73509046472159
5581,TSPOAP1,-0.0207554551512191,5.27641037470892,0.0478667464402633,0.826817763141092,0.901832831268133
5582,GALNT12,-0.0206853569344744,4.38763138653719,0.00947961855479207,0.922437862608083,0.957755891102632
5583,MAP1LC3A,0.0206567544560784,5.09904802405002,0.0278405098201802,0.86748433295146,0.928397064200872
5584,YPEL3,0.0206525742614182,5.62470004748811,0.0449424225999451,0.832109936744545,0.905071013910027
5585,PHF21A,-0.0206320988493765,5.58298055444944,0.172331571972222,0.678047924723196,0.809665933107495
5586,RPL21,-0.0206213637826947,8.21619936637493,0.0419522089462134,0.837710897931626,0.909518842331804
5587,ECSIT,-0.0206051181283206,6.09501812674467,0.0766799346042717,0.781848123366471,0.875138409285154
5588,CIAO2A,0.0205656705151841,5.55147861283331,0.102790960617483,0.748505735644233,0.854320502759341
5589,MICAL1,-0.0205515310675993,5.76263499460863,0.0340677214560401,0.853562840575353,0.920817705772411
5590,NINJ1,0.0205411741707211,5.76704906816454,0.0869945739226523,0.768033278058044,0.866183168855295
5591,ZNF672,0.0204649767654028,5.80056623973937,0.0969049805631244,0.755575875320646,0.857810228049902
5592,ACTR1B,0.0204376605467854,6.55781700827678,0.277913276767549,0.598072202106548,0.754159163357653
5593,SPG7,-0.0203985813714275,6.40572231372901,0.108939375339446,0.741354887758051,0.850505598221879
5594,CTSF,0.0203836871494116,7.34745608336329,0.056563337080263,0.812012577446942,0.894028276805475
5595,CD14,0.0203378867167719,4.77803388587083,0.0324598660799893,0.85702207861671,0.922799371176176
5596,FAM177A1,-0.020314612669942,6.49114108008343,0.147994963719896,0.700458853759734,0.824914558248571
5597,SUB1,0.0202090782407046,7.20632883877088,0.124841576973267,0.723841600374433,0.839962331888507
5598,PHF10,-0.0202027301900527,6.59257683168504,0.221642567240394,0.637791204607022,0.783250160397671
5599,HINT3,-0.0201494186747632,6.00470434898039,0.170740018462368,0.679454965614857,0.810089504545
5600,BCLAF1,0.0201308739478143,7.08787211413556,0.198303034271305,0.656094088577917,0.796210505507519
5601,NDUFA3,0.0201281181326874,6.01505491889735,0.03619146290157,0.849120645148016,0.917445802730054
5602,MFHAS1,0.0200787068663868,5.15287844398557,0.0571489855519758,0.811060190026626,0.893198460174297
5603,C5orf24,0.0199848809870762,5.98701127254114,0.0742393242347248,0.785261469050679,0.876919687997519
5604,DDB1,-0.019959261788712,8.38823552074913,0.280695552934731,0.596245688757215,0.753070099829208
5605,CAPN2,0.0198817112356556,7.3181461501505,0.06292744674613,0.801927425529273,0.887610101103247
5606,JUND,-0.0198742280453789,8.05587793906539,0.0267178416597744,0.87015946772202,0.929772892085391
5607,AKR7A2,-0.0198689717221668,5.82561233935086,0.101926830438231,0.749529501233635,0.854868043969896
5608,ECHS1,-0.0198567787784485,8.1348757470499,0.0508399836613762,0.821608032987705,0.898898664522481
5609,TOLLIP,-0.019794435660752,6.97978264282852,0.191338854432843,0.661804628959446,0.799237963330226
5610,EIF4EBP2,-0.019774943434063,6.96045662662637,0.142618739170246,0.705691386437097,0.82796006092948
5611,PIGK,0.0197382277442347,5.54692997712838,0.0855070294546181,0.769968690855241,0.867451954905787
5612,OTUD7B,0.0197192773837482,5.53247562084897,0.144059049332327,0.704278653954264,0.82746306108485
5613,BAIAP2,-0.0196140585700542,7.31516687557466,0.064596694319448,0.799372880478794,0.885722704649516
5614,SETD3,-0.0195434861709142,6.58419954298702,0.278409680126686,0.597745468099257,0.753899091694628
